  4.2077  -0.1984   4.2125  -0.3456
  4.2125  -0.3456   4.1902  -0.3947
  4.1902  -0.3947   4.1837  -0.4555
  4.1837  -0.4555   4.1751  -0.5096
  4.1902  -0.3947   4.2811  -0.4465
  4.2811  -0.4465   4.3169  -0.4611
  4.3169  -0.4611   4.3453  -0.4922
  4.3453  -0.4922   4.4077  -0.5984
  4.4077  -0.5984   4.3257  -0.6056
  4.3257  -0.6056   4.3475  -0.6152
  4.3475  -0.6152   4.4077  -0.5984
  4.4077  -0.5984   4.4151  -0.6638
  4.4151  -0.6638   4.4269  -0.7391
  4.4269  -0.7391   4.5035  -0.7546
  4.5035  -0.7546   4.6133  -0.7502
  4.6133  -0.7502   4.6581  -0.7002
  4.6581  -0.7002   4.6359  -0.6810
  4.6359  -0.6810   4.5972  -0.6475
  4.6581  -0.7002   4.6680  -0.6464
  0.2557  -0.5123   0.0938  -0.5056
  0.0938  -0.5056   6.2349  -0.4907
  6.2349  -0.4907   6.1034  -0.5675
  6.1034  -0.5675   6.1652  -0.6600
  4.9182  -0.0826   4.8660  -0.1437
  4.8660  -0.1437   4.8398  -0.2539
  4.8660  -0.1437   4.8157  -0.1559
  4.1434  -0.0596   4.1465   0.0381
  4.1465   0.0381   4.1486   0.0780
  4.1486   0.0780   4.1201   0.1120
  4.1201   0.1120   4.0788   0.1838
  4.0788   0.1838   4.1284   0.2691
  4.1284   0.2691   4.1732   0.2731
  4.1732   0.2731   4.1396   0.3165
  4.1396   0.3165   4.1284   0.2691
  2.7501  -0.0111   2.6526  -0.0064
  2.6526  -0.0064   2.5853  -0.1414
  1.4238   0.4992   1.2315   0.4006
  1.2315   0.4006   1.1720   0.3345
  1.1720   0.3345   1.1583   0.3127
  1.1583   0.3127   1.1473   0.3060
  1.1473   0.3060   1.1336   0.2726
  1.1336   0.2726   1.1723   0.2769
  1.1723   0.2769   1.2038   0.2880
  1.2038   0.2880   1.4732   0.3688
  1.1336   0.2726   1.0501   0.2179
  1.0501   0.2179   0.9201   0.2257
  0.9201   0.2257   0.9039   0.1696
  0.9039   0.1696   0.8936   0.1574
  1.0501   0.2179   1.1148   0.1550
  1.1148   0.1550   1.0609   0.1044
  4.7614  -0.8020   4.8301  -0.8023
  4.8301  -0.8023   4.8382  -0.8564
  0.4933   0.5160   0.5365   0.5809
  0.5365   0.5809   0.5652   0.6106
  0.5652   0.6106   0.5991   0.5905
  0.5991   0.5905   0.4933   0.5160
  4.4010  -1.2046   4.1676  -1.1068
  4.1676  -1.1068   4.0871  -1.1574
  4.0871  -1.1574   4.0095  -1.1985
  4.0095  -1.1985   4.4010  -1.2046
  5.8789  -1.1336   5.8403  -1.0516
  5.8403  -1.0516   6.0975  -1.0164
  6.0975  -1.0164   6.2827  -1.1444
  6.2827  -1.1444   0.0876  -1.1321
  0.0876  -1.1321   0.1376  -1.0987
  0.1376  -1.0987   6.0975  -1.0164
  3.6108   0.8604   3.5078   0.9585
  3.5078   0.9585   3.3774   0.9765
  3.3774   0.9765   3.2089   0.9951
  3.2089   0.9951   3.1147   0.9370
  3.1147   0.9370   2.8878   0.9838
  2.8878   0.9838   2.8961   1.0777
  3.1147   0.9370   3.0807   0.8337
  3.0807   0.8337   2.9591   0.5501
  3.0807   0.8337   2.9220   0.7764
  2.9220   0.7764   2.6926   0.7487
  2.9220   0.7764   2.7154   0.7240
  2.8961   1.0777   2.4938   1.1004
  2.4938   1.1004   2.2265   1.0597
  2.8878   0.9838   2.5835   0.9434
  2.5835   0.9434   2.5786   1.0303
  2.5835   0.9434   2.4995   0.9018
  2.4995   0.9018   2.3527   0.8383
  2.3527   0.8383   2.3720   0.8229
  2.3720   0.8229   2.4995   0.9018
  0.6624   1.5577   4.5911   1.5112
  4.5911   1.5112   4.3894   1.4318
  4.3894   1.4318   4.1193   1.3576
  4.1193   1.3576   3.8864   1.2942
  3.8864   1.2942   4.0175   1.2537
  4.0175   1.2537   4.2651   1.3221
  4.2651   1.3221   4.1193   1.3576
  2.8221  -0.8625   2.7807  -0.8415
  2.7807  -0.8415   2.6823  -0.7351
  2.6823  -0.7351   2.4901  -0.7063
  2.4901  -0.7063   2.3911  -0.7578
  2.3911  -0.7578   2.2881  -0.7441
  2.2881  -0.7441   2.2586  -0.7502
  2.2586  -0.7502   2.1360  -0.8261
  2.1360  -0.8261   2.2893  -0.9547
  2.2893  -0.9547   2.4526  -0.9599
  2.4526  -0.9599   2.6043  -0.9524
  2.6043  -0.9524   2.8221  -0.8625
  3.1643   0.1521   3.0799   0.1137
  3.0799   0.1137   3.1010   0.0305
  3.1010   0.0305   3.2284  -0.0116
  3.2284  -0.0116   3.3234  -0.0250
  3.3234  -0.0250   3.3842   0.0591
  3.3842   0.0591   3.4128   0.1911
  3.3842   0.0591   3.5548  -0.0102
  3.5548  -0.0102   3.5133  -0.1946
  3.5133  -0.1946   3.4467  -0.0966
  3.4467  -0.0966   3.3234  -0.0250
  3.5548  -0.0102   3.6723   0.0268
  3.6723   0.0268   3.8669   0.0329
  3.5133  -0.1946   3.7215  -0.1792
  3.7215  -0.1792   3.7350  -0.1047
  3.7350  -0.1047   3.8531  -0.0986
  2.3668  -1.1586   2.2067  -1.1542
  2.2067  -1.1542   2.1289  -1.1976
  2.1289  -1.1976   1.9060  -1.1860
  1.9060  -1.1860   1.8706  -1.2302
  1.8706  -1.2302   2.0150  -1.2671
  2.0150  -1.2671   2.1289  -1.1976
  5.2075   0.4200   5.0994   0.4302
  5.0994   0.4302   5.0449   0.3732
  4.9576   0.0733   4.8053  -0.0503
  4.8053  -0.0503   4.6312  -0.2246
  4.6312  -0.2246   4.6145  -0.2685
  4.6145  -0.2685   4.5415  -0.2240
